"ID","","","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211"
"At4g17560-5","4","41.412","A","A","A","A","A","B","A","B","B","B","A","A","B","B","A","A","A","A","B","B","B","A","B","A","B","B","A","B","A","A","B","B","B","A","B","A","A","B","B","B","A","A","B","A","B","B","B","B","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","B","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","A","B","B","B","A","B","B","B","A","B","A","B","A","A","B","B","A","A","A","B","A","A","A","A","A","B","A","B","A","B","B","A","A","A","A","A","B","A","B","B","B","B","B","B","B","A","A","A","B","A","A","A","A","A","B","A","B","B","A","B","B","B","A","A","B","A","A","B","A","A","B","B","A","A","B","A","A","B","A","B","B","B","A","A","B","B","B","B","B","A","A","A","A","A","B","A","B","B","A","A","B","B","A","A","A","B","B","B","A","A","A","A","A","A","-","A","A","B","A","A","A","A","A","A","B","A","A","A","B","B"
"At4g17500-8","4","41.417","A","A","A","A","A","B","A","B","B","B","A","A","B","B","A","A","A","A","B","B","B","A","B","A","B","B","A","B","A","A","B","B","B","A","B","A","A","B","B","B","A","A","B","A","B","B","B","B","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","B","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","A","B","-","B","A","B","B","B","A","B","A","B","A","A","B","B","A","A","A","B","A","A","A","A","A","B","A","B","A","B","B","A","A","A","A","A","B","A","B","B","B","B","B","B","B","A","A","A","B","A","A","A","A","A","B","A","B","B","A","B","B","B","A","A","B","A","A","B","A","A","B","B","A","A","B","A","A","B","A","B","B","B","A","A","B","B","B","B","B","A","A","A","A","A","B","A","B","B","A","A","B","B","A","A","A","B","B","B","A","A","A","A","A","A","A","A","A","B","A","A","A","A","A","A","B","A","A","A","B","B"
"At4g17870-11","4","42.041","A","A","A","A","A","B","A","B","B","B","A","A","B","B","A","A","A","A","B","B","B","A","B","A","B","B","A","B","A","A","A","B","B","A","B","A","A","B","B","B","A","A","B","A","B","B","B","B","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","B","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","A","B","A","B","A","B","B","B","A","B","A","B","A","A","B","B","A","A","A","B","A","A","A","A","A","B","A","B","A","B","B","A","A","A","A","A","B","A","B","B","B","B","B","B","B","A","A","A","B","A","A","A","A","A","B","A","B","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","A","A","B","A","A","B","A","B","B","B","A","A","B","B","B","B","B","A","A","A","A","A","B","A","B","B","A","A","B","B","A","A","A","B","B","B","A","A","A","A","A","A","A","A","A","B","A","A","A","A","A","A","B","A","A","A","B","B"
"At4g17900-10","4","42.306","A","A","A","A","A","B","A","B","B","B","A","A","B","B","A","A","A","A","B","B","B","A","B","A","B","B","A","B","A","A","A","B","B","A","B","A","A","B","B","B","A","A","B","A","B","B","B","B","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","B","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","A","B","-","B","A","B","B","B","A","B","A","B","A","A","B","B","A","A","A","B","A","A","A","A","A","B","A","B","A","B","A","A","A","A","A","A","B","A","B","B","B","B","B","B","B","A","A","A","B","A","A","A","A","A","B","A","B","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","A","A","B","A","A","B","A","B","B","B","A","A","B","B","B","B","B","A","A","A","A","A","B","A","B","B","A","A","B","B","A","A","A","B","B","B","A","A","A","A","A","A","-","A","A","B","A","A","A","A","A","A","B","A","A","A","B","B"
"At4g18160-11","4","43.207","A","A","A","A","A","B","A","B","B","B","A","A","B","B","A","A","A","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","A","B","A","A","B","B","B","A","A","B","A","B","B","B","B","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","B","B","B","A","A","A","A","-","B","A","A","B","A","A","A","B","B","B","A","B","B","B","A","B","B","B","A","B","A","A","A","A","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","B","A","A","A","A","A","A","B","A","B","B","B","B","B","B","B","A","A","A","B","A","A","A","A","A","B","A","B","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","A","A","B","A","A","B","A","B","B","B","A","A","B","B","B","B","B","A","A","A","A","A","B","A","B","B","A","A","B","B","A","A","A","B","B","B","A","A","A","A","A","A","-","A","A","B","A","A","A","A","A","A","B","A","A","A","B","B"
"At4g18800-5","4","45.02","A","A","A","A","A","B","A","B","B","B","A","A","B","B","A","A","A","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","B","B","A","A","B","B","B","A","B","B","A","B","A","B","B","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","B","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","A","B","A","B","A","B","B","B","A","B","A","A","A","A","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","B","A","A","A","A","A","A","B","A","B","B","B","B","B","B","B","A","A","A","B","A","A","A","A","A","B","A","B","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","A","A","B","A","A","A","A","B","B","B","A","A","B","B","B","B","B","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","B","B","A","A","A","A","A","A","A","A","A","B","A","A","A","A","A","A","B","B","A","A","B","B"
"At4g19120-10","4","45.868","A","A","A","A","A","B","A","B","B","B","A","A","B","B","A","A","A","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","B","B","A","A","B","B","B","A","B","B","A","B","A","B","B","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","B","B","-","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","A","B","B","B","A","B","B","B","A","B","A","A","A","A","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","A","A","A","A","A","A","A","B","A","B","B","B","B","B","B","B","A","A","A","B","A","A","A","A","A","B","A","B","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","A","A","B","A","A","A","A","B","B","B","A","A","B","A","B","B","B","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","B","B","A","A","B","A","A","A","-","A","A","B","A","A","A","A","A","A","B","B","A","A","A","B"
"At4g19170-4","4","46.139","A","A","A","A","A","B","A","B","B","B","A","A","B","B","A","A","A","A","A","B","B","A","B","A","B","B","A","B","A","A","A","B","B","B","B","A","A","B","B","B","A","B","B","A","B","A","B","B","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","B","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","A","B","B","B","A","B","B","B","A","B","A","A","A","A","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","A","A","A","A","A","A","A","B","A","B","B","B","B","B","B","B","A","A","A","B","A","A","A","A","A","B","A","B","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","A","B","B","A","A","A","A","B","B","B","A","A","B","A","B","B","B","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","B","B","A","A","B","A","A","A","-","A","A","B","A","A","A","A","A","A","B","B","A","A","A","B"
"At4g20330-9","4","48.393","A","A","A","A","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","B","B","A","A","A","A","B","A","B","A","A","A","B","B","B","B","A","A","B","B","B","A","B","B","A","B","B","B","A","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","B","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","B","B","B","B","A","B","B","B","A","B","A","A","A","A","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","B","A","A","A","A","A","A","B","A","B","A","B","B","B","B","B","A","A","A","B","A","A","A","A","A","B","A","B","B","A","B","B","B","B","A","B","A","A","B","A","A","A","B","A","B","B","A","A","A","A","B","B","B","A","A","B","A","B","B","B","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","A","B","A","A","B","A","A","A","-","A","A","A","A","A","A","A","A","A","B","B","A","A","A","B"
"At4g20830-4","4","48.587","A","A","A","A","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","B","B","A","A","A","A","B","A","B","A","A","A","B","B","B","B","A","A","B","B","B","A","B","B","A","B","B","B","A","B","A","B","A","A","B","A","A","A","A","A","B","A","B","A","B","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","B","B","B","B","A","B","B","B","A","B","A","A","A","A","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","B","A","A","A","A","A","A","B","A","B","A","B","B","B","B","B","A","A","A","B","A","A","A","A","A","B","A","B","B","A","B","B","B","B","A","B","A","A","B","A","A","A","B","A","B","B","A","A","A","A","B","B","B","A","A","B","A","B","B","B","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","A","B","A","A","B","A","A","A","-","A","A","A","A","A","A","A","A","A","B","B","A","A","A","B"
"At4g21750-2","4","50.599","A","A","A","A","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","B","B","A","A","A","A","B","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","B","B","A","B","B","A","A","B","A","B","A","A","B","A","A","A","A","A","B","A","B","A","B","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","B","B","B","B","A","B","B","A","A","B","A","A","A","A","B","A","A","A","A","B","A","A","A","A","A","B","A","B","A","B","A","A","A","A","A","A","B","A","B","A","B","B","B","B","B","A","A","A","B","A","A","A","A","A","B","A","B","B","A","B","A","B","B","A","B","A","A","A","A","A","A","B","A","B","B","A","A","A","A","B","B","B","A","A","B","B","B","B","B","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","A","B","A","A","B","A","A","A","-","A","A","A","A","A","A","A","A","A","B","A","A","A","A","B"
"At4g22260-4","4","52.563","A","A","A","A","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","B","B","A","A","A","A","B","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","B","B","A","B","-","A","A","B","A","B","A","A","B","A","A","A","A","A","B","A","B","A","B","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","B","B","B","B","A","A","B","A","A","B","B","A","A","A","B","A","A","A","A","B","A","A","A","B","A","B","B","B","A","B","A","A","A","A","A","A","B","A","B","A","B","B","B","A","B","A","A","A","B","A","A","A","A","A","B","A","B","A","A","B","A","B","B","A","B","A","A","A","A","A","A","B","A","B","B","A","A","A","A","B","B","B","A","A","B","B","B","B","A","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","A","B","A","A","B","A","A","A","-","A","A","A","A","A","A","A","A","A","B","A","A","A","A","B"
"MSAT4.18","4","52.762","A","A","A","A","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","B","B","A","A","A","A","B","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","B","B","A","B","-","A","A","B","A","B","A","A","B","A","A","-","A","A","B","A","B","A","A","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","B","B","-","B","A","A","B","A","A","B","B","A","A","A","B","A","A","A","A","B","A","A","A","B","A","B","B","B","A","-","A","A","A","A","A","A","B","A","B","A","B","B","B","A","B","A","A","A","B","A","A","A","A","A","B","A","B","A","A","B","A","B","B","A","B","A","A","A","A","A","A","B","A","B","B","A","A","A","A","B","B","B","A","A","B","B","B","B","A","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","A","B","A","A","B","A","A","A","A","A","A","A","A","A","A","A","A","A","B","A","A","A","A","B"
"At4g23600-7","4","53.833","A","A","A","A","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","B","B","A","A","A","A","B","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","B","B","A","B","A","A","A","B","A","B","A","A","A","A","A","A","A","A","B","A","B","A","A","B","-","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","B","B","B","B","A","A","B","A","A","B","A","A","A","A","B","A","A","A","A","B","A","B","A","B","A","A","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","B","A","B","A","A","A","B","A","A","A","A","A","B","A","B","A","A","B","A","B","B","A","B","A","A","A","A","A","A","B","A","B","B","A","A","A","A","B","B","B","A","A","B","B","B","B","A","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","A","B","A","A","B","A","A","A","-","A","A","A","A","A","A","A","A","A","B","A","A","A","A","B"
"At4g23810-10","4","54.093","A","A","A","A","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","B","B","A","A","A","A","B","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","B","B","A","B","A","A","A","B","A","B","A","A","A","A","A","A","A","A","B","A","B","A","A","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","B","B","B","B","A","A","B","A","A","B","A","A","A","A","B","A","A","A","A","B","A","B","A","B","A","A","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","A","B","A","A","B","A","B","B","A","B","A","A","A","A","A","A","B","A","B","B","A","A","A","A","B","B","B","A","A","B","B","B","B","A","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","A","B","A","A","B","A","A","A","-","A","A","A","A","A","A","A","A","A","B","A","A","A","A","B"
"At4g24750-6","4","55.178","A","A","A","A","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","B","B","A","A","A","A","B","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","B","B","A","B","A","A","A","B","A","B","A","A","A","A","A","A","A","A","B","A","B","A","A","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","B","B","B","B","A","A","B","A","A","B","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","A","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","B","B","B","B","A","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","A","B","A","A","B","A","A","A","-","A","A","A","A","A","A","A","A","A","B","A","A","A","A","B"
"At4g25570-11","4","55.349","A","A","A","A","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","B","A","A","A","A","B","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","B","B","A","B","A","A","A","B","A","B","A","A","A","A","A","A","A","A","B","A","B","A","A","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","B","B","A","B","A","A","B","A","A","B","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","A","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","B","B","B","B","A","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","A","B","A","A","B","A","A","A","A","A","A","A","A","A","A","A","A","A","B","A","A","A","A","B"
"At4g24350-3","4","55.39","A","A","A","A","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","B","A","A","A","A","B","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","B","B","A","B","A","A","A","B","A","B","A","A","A","A","A","A","A","A","B","A","B","A","A","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","B","B","A","B","A","A","B","A","A","B","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","A","B","B","A","A","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","B","B","B","B","A","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","A","B","A","A","B","A","A","A","A","A","A","A","A","A","A","A","A","A","B","A","A","A","A","B"
"At4g26570-8","4","56.21","A","A","A","A","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A","A","B","A","A","A","A","B","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","B","B","A","B","A","A","A","B","A","B","A","A","A","A","A","A","A","A","B","A","B","A","A","B","B","A","A","A","A","A","B","A","A","B","A","A","A","B","B","B","B","A","B","B","A","A","B","A","A","B","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","A","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","A","B","A","A","B","A","A","A","A","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","B","B","B","B","A","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","A","B","A","A","B","B","A","A","-","A","A","A","A","A","A","A","A","A","B","A","A","A","A","B"
"At4g27410-2","4","57.292","A","A","A","A","A","B","A","B","A","B","A","B","B","B","A","A","A","A","A","A","B","A","A","A","A","B","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","A","B","A","B","A","B","A","B","A","B","A","A","A","A","A","A","A","A","B","A","B","A","A","B","B","A","A","A","A","A","B","A","A","A","A","A","A","B","B","B","B","A","B","B","A","A","B","A","A","B","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","A","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","A","B","A","A","B","A","A","A","B","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","B","B","B","B","A","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","A","B","A","A","B","B","A","A","-","A","A","A","A","A","A","A","A","A","B","A","A","A","A","B"
"At4g28030-4","4","57.737","A","A","A","A","A","B","A","B","A","B","A","B","B","B","A","A","A","A","A","A","B","A","A","A","A","B","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","A","B","A","B","A","B","A","B","A","A","A","A","A","A","A","A","A","A","B","A","B","A","A","B","B","A","A","A","A","A","B","A","A","A","A","A","A","B","B","B","B","A","A","B","A","A","B","A","A","B","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","A","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","A","B","A","A","B","A","A","A","B","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","B","B","B","B","A","B","A","A","A","A","B","A","B","A","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","A","A","A","A","A","A","A","A","A","A","B","A","A","A","A","B"
"At4g29160-10","4","58.642","A","A","A","A","A","B","A","B","A","B","A","B","B","B","A","A","A","A","A","A","B","A","A","A","A","B","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","A","B","A","B","A","B","A","B","A","A","A","A","A","A","B","A","A","A","B","A","B","A","A","B","B","A","A","A","A","A","B","A","A","A","B","A","A","B","B","B","B","A","B","B","A","A","B","A","A","B","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","A","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","A","B","A","A","B","A","A","A","B","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","B","B","B","B","A","B","A","A","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","A","A","A","A","A","A","A","A","A","A","B","A","A","A","A","B"
"At4g29670-3","4","58.794","A","A","A","A","A","B","A","B","A","B","A","B","B","B","A","A","A","A","A","B","B","A","A","A","A","B","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","A","B","A","B","A","B","A","B","A","A","A","A","A","A","B","A","A","A","B","A","B","A","A","B","B","A","A","A","A","A","B","A","A","A","B","A","A","B","B","B","B","A","B","B","A","A","B","A","A","B","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","A","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","A","B","A","A","B","A","A","A","B","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","B","B","B","B","A","B","A","A","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","-","A","A","A","A","A","A","A","A","A","B","A","A","A","A","B"
"At4g31930-5","4","60.902","A","A","A","A","A","B","A","B","A","B","A","B","B","B","B","A","A","A","A","B","B","A","A","A","A","B","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","A","B","A","B","A","B","A","B","A","A","A","A","A","A","B","A","A","A","B","A","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","A","A","B","B","B","B","A","B","A","A","A","B","A","A","B","A","A","A","A","A","A","A","A","B","B","A","B","A","B","A","B","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","B","B","A","A","B","A","A","A","B","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","B","B","B","B","A","B","A","A","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","A","A","A","A","A","A","A","A","A","A","B","A","A","A","A","B"
"At4g32060-11","4","61.2","A","A","A","A","A","B","A","B","A","B","A","B","B","B","B","A","A","A","A","B","B","A","A","B","A","B","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","A","B","A","B","A","B","A","B","A","A","A","A","A","A","B","A","A","A","B","A","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","A","A","B","B","B","B","A","B","A","A","A","B","A","A","B","A","A","A","A","A","A","A","A","B","B","A","B","A","B","A","B","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","B","B","A","A","B","A","A","A","B","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","B","B","B","B","A","B","A","A","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","A","A","A","A","A","A","A","A","A","A","B","A","A","A","A","B"
"MSAT4.9","4","61.895","B","A","A","A","A","B","A","B","A","B","A","B","B","B","B","-","A","A","A","B","B","A","A","B","A","-","A","B","A","A","A","B","B","B","A","B","A","B","B","B","A","A","B","A","B","A","B","A","B","A","A","A","A","A","A","B","B","A","A","B","A","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","A","A","B","B","B","B","-","B","A","A","A","B","A","A","B","A","A","A","A","A","A","A","A","-","B","A","B","A","B","A","B","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","B","B","A","A","B","A","A","A","B","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","B","B","B","B","A","B","A","A","A","A","-","A","B","A","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","A","A","A","A","A","A","A","A","B","A","B","A","A","A","A","B"
"At4g33000-11","4","62.536","B","A","A","A","A","B","A","B","A","B","A","B","B","B","B","A","A","A","A","B","B","A","A","B","A","B","A","B","A","A","A","B","A","B","A","B","A","B","B","B","A","A","B","A","B","A","B","A","A","A","A","A","A","A","A","B","B","A","A","B","A","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","A","A","B","B","B","B","A","B","A","A","A","B","A","A","B","A","A","A","A","A","A","A","A","B","B","A","B","A","B","A","B","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","B","B","A","A","B","A","A","A","B","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","B","B","B","B","A","B","A","A","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","A","A","A","A","A","A","A","A","B","A","B","A","A","A","A","B"
"At4g34180-11","4","64.594","B","A","A","A","A","B","A","B","A","B","A","B","B","B","B","A","A","A","A","B","B","A","B","B","A","B","B","B","A","A","A","B","A","B","A","B","A","B","B","B","A","B","B","A","B","A","A","B","A","A","A","A","A","A","A","B","B","A","A","B","A","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","B","B","B","B","B","B","A","B","B","A","A","B","A","A","B","A","A","A","A","A","A","A","A","B","B","A","B","A","B","A","B","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","B","B","A","A","B","A","A","A","B","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","A","B","B","B","A","B","A","A","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","-","A","A","A","A","A","A","A","B","A","B","A","A","A","A","B"
"At4g34540-11","4","64.914","B","A","A","A","A","B","A","B","A","B","A","B","B","B","B","-","A","A","A","B","B","A","B","B","A","B","B","B","A","A","A","B","A","B","A","B","A","B","B","B","A","B","B","A","B","A","A","B","A","A","A","A","A","A","A","B","B","A","A","B","B","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","B","B","B","B","B","-","A","B","B","A","A","B","A","A","B","A","A","A","A","A","A","A","A","B","B","A","B","A","B","A","B","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","B","B","A","A","B","A","A","A","B","B","A","-","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","A","B","B","B","A","B","A","A","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","-","A","A","A","A","A","A","A","B","A","B","A","A","A","A","B"
"At4g34620-4","4","65.136","B","A","A","A","A","B","A","B","A","B","A","B","B","B","B","A","A","A","A","B","B","A","B","B","A","B","B","B","A","A","A","B","A","B","A","B","A","B","B","B","A","B","B","A","B","A","A","B","A","A","A","A","A","A","A","B","B","A","A","B","B","B","A","B","B","B","A","A","B","A","A","B","A","A","A","B","B","B","B","B","B","B","A","B","B","A","A","B","A","A","B","A","A","A","A","A","A","A","A","B","B","A","B","A","B","A","B","B","B","A","B","A","A","A","A","A","A","B","A","B","A","A","B","A","A","B","A","A","A","B","A","A","A","A","A","B","B","A","A","A","B","A","A","A","-","B","A","A","A","A","A","A","A","A","B","B","A","A","A","A","B","B","A","A","A","A","B","B","B","A","B","A","A","A","A","A","A","B","A","A","A","B","B","A","A","A","B","A","B","B","A","B","B","A","A","A","A","A","A","A","A","A","A","B","A","B","A","A","A","A","B"
