;	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211
At1g60440-5	A	A	B	A	B	A	A	A	B	A	A	B	A	B	A	B	A	B	A	A	A	A	A	B	A	A	B	A	B	A	B	B	A	B	B	A	B	A	B	A	A	A	A	A	A	A	B	A	B	A	B	B	A	A	A	B	B	A	A	B	B	B	B	A	B	A	A	B	A	B	A	A	B	B	B	B	A	B	B	A	A	B	B	A	A	B	B	B	B	A	B	B	A	A	A	A	A	B	B	A	A	A	A	B	B	A	B	A	B	B	A	A	A	A	A	B	A	A	A	A	A	A	A	A	B	B	B	A	B	B	A	A	B	B	A	B	A	A	B	A	B	B	B	A	A	A	B	B	A	A	A	B	B	B	A	A	A	A	A	B	B	A	A	A	B	B	B	B	A	B	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	B	A	B	A	B	B	B	A	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	A	A
At1g60940-7	A	A	B	A	B	A	A	A	B	A	A	B	A	B	A	B	A	B	A	A	A	A	A	B	A	A	B	A	B	A	B	B	A	B	B	A	B	A	B	A	A	A	A	A	A	A	B	A	B	A	B	B	A	A	A	B	B	A	A	B	B	B	B	A	B	A	A	B	A	B	A	A	B	B	B	B	A	B	B	A	A	B	B	A	A	B	B	B	B	A	B	B	A	A	A	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	A	A	A	A	A	A	A	A	B	B	B	A	B	B	A	A	B	B	A	B	A	A	B	A	B	B	B	A	A	A	B	B	A	A	A	B	B	B	A	A	A	A	A	B	B	A	A	A	B	B	B	B	A	B	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	B	A	B	A	B	B	B	A	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	A	A
At1g61620-9	A	A	B	A	B	A	A	A	B	A	A	B	A	B	A	B	A	B	A	A	A	A	A	B	A	A	B	A	B	A	B	B	A	B	B	A	B	A	B	A	A	A	A	A	A	A	B	A	B	A	A	B	A	A	A	B	B	A	A	B	B	B	B	A	B	A	A	B	A	B	A	A	B	B	B	B	A	B	B	A	A	B	B	A	A	B	B	B	B	A	B	B	A	A	A	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	A	A	A	A	A	A	A	A	B	B	B	A	B	B	A	A	B	B	A	B	A	A	B	A	B	B	B	A	A	A	B	B	A	A	A	B	B	B	A	A	A	A	A	B	B	A	A	A	B	B	B	B	A	B	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	B	A	B	A	B	B	B	A	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	A	A
At1g62180-8	A	A	B	A	B	A	A	A	B	A	A	B	A	B	A	B	A	B	A	A	A	A	A	B	A	A	B	A	B	A	B	B	A	B	B	A	B	A	B	A	A	A	A	A	A	A	B	A	B	A	A	B	A	A	A	B	B	A	A	B	B	B	B	A	B	A	A	B	A	B	A	A	B	B	B	B	A	B	B	A	A	B	B	A	A	B	B	B	B	A	B	B	A	A	B	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	B	A	B	A	A	A	A	A	A	A	A	B	B	B	A	B	B	B	A	B	B	A	B	A	A	B	A	B	B	B	A	A	A	B	B	A	A	A	B	B	B	A	A	A	A	A	B	B	A	A	A	B	B	B	B	A	B	B	B	B	B	A	A	A	A	A	B	B	A	B	B	A	B	A	B	A	B	B	B	A	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	A	A
At1g62820-4	A	A	B	A	B	A	A	A	B	A	A	B	A	B	A	B	A	B	A	A	A	A	A	B	A	A	B	A	B	A	B	B	A	B	B	A	B	A	B	A	A	A	A	A	A	A	B	A	B	A	A	B	A	A	A	B	B	A	A	B	B	B	B	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	A	B	B	A	A	B	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	B	A	B	A	A	A	A	A	A	A	A	B	B	B	A	B	B	A	A	B	B	A	B	A	A	B	A	B	B	B	A	A	A	B	B	A	A	A	B	B	B	A	A	A	A	A	B	B	A	A	A	B	B	B	B	A	B	B	B	B	B	A	A	A	A	A	B	B	A	B	B	A	B	A	B	A	B	B	B	A	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	A
At1g63050-9	A	A	B	A	B	A	A	A	B	A	A	B	A	B	A	B	A	B	A	A	A	A	A	B	A	A	B	A	B	A	B	B	A	B	B	A	B	A	B	A	A	A	A	A	A	A	B	A	B	A	A	B	A	A	A	B	B	A	A	B	B	B	B	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	A	B	B	A	A	B	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	B	A	B	A	A	A	A	A	A	A	A	B	B	B	A	B	B	B	A	B	B	A	B	A	A	B	A	B	B	B	A	A	B	B	B	A	A	A	B	B	B	A	A	A	A	A	B	B	A	A	A	B	B	B	B	A	B	B	B	B	B	A	A	A	A	A	A	B	A	B	B	A	B	A	B	A	B	B	B	A	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	A
At1g63800-8	A	A	B	A	B	A	A	A	B	A	A	B	A	B	A	B	A	B	A	A	A	A	A	B	A	A	B	A	B	A	B	B	A	B	B	A	B	A	B	A	A	A	A	A	A	A	B	B	B	A	A	B	A	A	A	B	B	A	A	B	B	B	B	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	A	B	B	A	A	B	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	B	A	B	A	A	A	A	A	A	A	A	B	B	B	A	B	B	A	A	B	B	A	B	A	A	B	A	B	B	B	A	A	B	B	B	A	A	A	B	B	B	A	A	A	A	A	B	B	A	A	A	B	B	B	B	A	B	B	B	B	B	B	A	A	A	A	A	B	A	B	B	A	B	A	B	A	B	B	B	A	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g63900-7	A	A	B	A	B	A	A	A	B	A	A	B	A	B	A	B	A	B	A	A	A	A	A	B	A	A	B	A	B	A	B	B	A	B	B	A	B	A	B	A	A	A	A	A	A	A	B	B	B	A	A	B	A	A	A	B	B	A	A	B	B	B	B	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	A	B	B	A	A	B	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	B	A	B	A	A	A	A	A	A	A	A	B	B	B	A	B	B	B	A	B	B	A	B	A	A	B	A	B	B	B	A	A	B	B	B	A	A	A	B	B	B	A	A	A	A	A	B	B	A	A	A	B	B	B	B	A	B	B	B	B	B	B	A	A	A	A	A	B	A	B	B	A	B	A	B	A	B	B	B	A	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g64090-7	A	A	B	A	B	A	A	A	B	A	A	B	A	B	A	B	A	B	A	A	A	A	A	B	A	A	B	A	B	A	B	B	A	B	B	A	B	A	B	A	A	A	A	A	A	A	B	B	B	A	A	B	A	A	A	B	B	A	A	B	B	B	B	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	A	B	B	A	A	B	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	B	A	B	A	A	A	B	A	A	A	A	B	B	B	A	B	B	A	A	B	B	A	B	A	A	B	A	B	B	B	A	A	B	B	B	A	A	A	B	B	B	A	A	A	A	A	B	B	A	A	A	B	B	B	B	A	B	B	B	B	B	B	A	A	A	A	A	B	A	B	B	A	B	A	B	A	B	B	B	A	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g64355-7	A	A	B	A	B	A	A	A	B	A	A	B	A	B	A	B	A	B	A	A	A	A	A	B	A	A	B	A	B	A	B	B	A	B	B	A	B	A	B	A	A	A	A	A	A	A	B	B	B	A	A	B	A	A	A	B	B	A	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	A	B	B	A	A	B	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	B	A	B	A	A	A	B	A	A	A	A	B	B	B	A	B	B	A	A	B	B	A	B	A	A	B	A	B	B	B	A	A	B	B	B	A	A	A	B	B	B	A	A	A	A	A	B	B	A	A	A	B	B	B	B	A	B	B	B	B	B	B	A	A	A	A	A	B	A	B	B	A	B	A	B	A	B	B	B	A	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g64190-11	A	A	B	A	B	A	A	A	B	A	A	B	A	B	A	B	A	B	A	A	A	A	A	B	A	A	B	A	B	A	B	B	A	B	B	A	B	A	B	A	A	A	A	A	A	A	B	B	B	A	A	B	A	A	A	B	B	A	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	A	B	B	A	A	B	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	B	A	B	A	A	A	B	A	A	A	A	B	B	B	A	B	B	B	A	B	B	A	B	A	A	B	A	B	B	B	A	A	B	B	B	A	A	A	B	B	B	A	A	A	A	A	B	B	A	A	A	B	B	B	B	A	B	B	B	B	B	B	A	A	A	A	A	B	A	B	B	A	B	A	B	A	B	B	B	A	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g65190-4	A	A	B	A	B	A	A	A	B	A	A	B	A	B	A	B	A	B	A	A	A	A	A	B	A	A	B	A	B	A	B	B	B	B	B	A	B	A	B	A	A	A	A	A	A	A	B	B	B	A	A	B	A	A	A	B	B	A	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	A	B	B	A	A	B	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	A	A	A	B	A	A	A	A	B	B	B	A	B	B	A	A	B	B	A	B	A	A	B	A	B	B	B	A	A	B	B	B	A	A	A	B	B	B	A	A	B	A	A	B	B	A	A	A	B	B	B	B	A	B	B	B	B	B	B	A	A	A	A	A	B	A	B	A	A	B	A	B	A	B	B	B	A	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g64890-4	A	A	B	A	B	A	A	A	B	A	A	B	A	B	A	B	A	B	A	A	A	A	A	B	A	A	B	A	B	A	B	B	B	B	B	A	B	A	B	A	A	A	A	A	A	A	B	B	B	A	A	B	A	A	A	B	B	A	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	A	B	B	A	A	B	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	A	A	A	-	A	A	A	A	B	B	B	A	B	B	B	A	B	B	A	B	A	A	B	A	B	B	B	A	A	B	B	B	A	A	A	B	B	B	A	A	B	A	A	B	B	A	A	A	B	B	B	B	A	B	B	B	B	B	B	A	A	A	A	A	B	A	B	A	A	B	A	B	A	B	B	B	A	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
F5I14	A	A	B	A	B	A	A	A	B	A	A	B	A	B	A	B	A	B	A	A	A	A	-	B	A	A	B	A	B	A	B	B	B	B	B	A	B	A	B	A	A	A	A	A	A	A	B	B	B	A	A	B	A	A	A	B	B	A	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	A	A	B	-	A	B	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	A	A	A	B	A	A	A	A	B	B	B	A	B	B	-	-	B	B	A	B	A	A	B	A	B	B	B	A	A	-	B	B	A	A	A	B	B	B	A	A	B	A	A	B	B	A	A	A	B	B	B	B	A	B	B	B	B	B	B	A	A	A	A	-	B	A	B	A	A	B	A	B	A	B	B	B	A	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g65500-2	A	A	B	A	B	A	A	A	B	A	A	B	A	B	A	B	A	B	A	A	A	A	A	B	A	A	B	A	B	A	B	B	B	B	B	A	B	A	B	A	A	A	A	A	A	A	B	B	B	A	A	B	A	A	A	B	B	A	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	A	A	B	A	A	B	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	A	A	A	B	A	A	A	A	B	B	B	A	B	B	B	A	B	B	A	B	A	A	B	A	B	B	B	A	A	B	B	B	A	A	A	B	B	B	A	A	B	A	A	B	B	A	A	A	B	B	B	B	A	B	B	B	B	B	B	A	A	A	A	A	B	A	B	A	A	B	A	B	A	B	B	B	A	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g66240-11	A	B	B	A	B	A	A	A	B	A	A	B	B	B	A	B	A	B	A	A	A	A	A	B	A	A	B	A	B	A	B	B	B	B	B	A	B	A	B	A	A	A	A	A	A	A	B	B	B	A	A	B	A	B	A	B	B	A	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	A	A	B	A	A	B	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	A	A	A	B	B	B	A	B	B	B	A	B	B	A	B	A	A	B	A	B	B	B	A	A	B	B	B	A	A	A	B	B	B	A	A	B	A	A	B	B	A	A	A	B	B	A	B	A	B	B	B	A	A	B	B	A	A	A	A	B	A	B	A	A	B	B	B	A	B	B	B	B	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g66430-5	A	B	B	A	B	A	A	A	B	A	A	B	B	B	A	B	A	B	A	A	A	A	A	B	A	A	B	B	B	A	B	B	B	B	B	A	B	A	B	A	A	A	A	A	A	A	B	B	B	A	A	B	A	B	A	B	B	B	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	A	A	B	A	A	B	A	A	B	B	A	A	A	A	B	B	A	B	B	-	B	A	A	A	A	A	B	B	A	A	B	A	A	A	A	B	B	B	A	B	B	-	A	B	B	A	B	A	A	B	A	B	B	B	A	A	B	B	B	A	A	A	B	B	B	A	A	B	A	A	B	B	A	A	A	B	B	A	B	A	B	B	B	A	A	B	B	A	A	A	A	B	A	B	A	A	B	B	B	A	B	B	B	B	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g66680-9	B	B	B	A	B	A	A	A	B	A	A	B	B	B	A	B	A	B	A	A	A	A	A	B	A	A	B	B	B	A	B	B	B	B	B	A	B	A	B	A	A	A	A	A	A	A	B	B	B	A	A	B	A	B	A	B	B	B	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	B	A	B	B	B	A	A	A	B	A	A	B	A	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	A	A	A	B	B	B	A	B	A	B	A	B	B	B	B	A	A	B	A	B	B	B	A	A	B	B	B	A	A	A	B	B	B	A	A	B	A	A	B	B	A	A	A	B	B	A	B	A	B	B	B	A	A	B	B	A	B	A	A	A	A	B	A	A	B	B	B	A	B	B	B	B	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g66970-8	B	B	B	A	B	A	A	A	B	A	A	B	B	B	A	B	A	B	A	A	A	A	A	B	A	A	B	B	B	A	B	B	B	B	B	A	B	A	B	A	A	A	A	B	A	A	B	B	B	A	A	B	A	B	A	B	B	-	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	B	A	B	B	B	A	A	A	B	A	A	B	B	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	A	A	A	B	B	B	A	B	A	B	A	B	B	B	B	A	A	B	A	B	B	B	A	A	B	B	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	A	B	B	A	B	A	B	B	B	A	A	B	B	A	B	A	A	A	A	B	A	A	B	B	B	A	B	B	B	B	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g67360-11	B	B	B	A	B	A	A	A	B	A	A	B	B	B	A	B	A	B	A	A	A	A	A	B	A	A	B	B	B	A	B	B	B	B	B	A	B	A	B	A	A	A	A	B	A	A	B	B	B	A	A	B	A	B	A	B	B	B	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	B	A	B	B	B	A	A	A	B	A	A	B	B	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	A	A	B	B	B	B	A	B	A	B	A	B	B	B	B	A	A	B	A	B	B	B	A	A	B	B	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	B	A	B	B	B	A	A	B	B	A	B	A	A	A	A	B	A	A	B	B	B	A	B	B	B	B	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g67740-2	B	B	B	A	B	A	A	A	B	A	A	B	B	B	A	B	A	B	A	A	A	A	A	B	A	A	B	B	B	A	A	B	B	B	B	A	B	A	B	A	A	A	A	B	A	A	B	B	B	A	A	B	A	B	A	B	B	B	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	B	A	B	B	B	A	A	A	B	A	A	B	B	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	A	A	B	B	B	B	A	B	A	B	A	B	B	B	B	A	A	B	A	B	B	B	A	A	B	B	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	B	A	B	B	B	A	A	B	B	A	B	A	A	A	A	B	A	A	B	B	B	A	B	A	B	B	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g68260-10	B	B	B	A	B	A	A	A	B	A	A	B	B	B	A	B	A	B	A	A	A	A	A	B	A	B	B	B	B	A	A	B	B	B	B	A	B	A	B	A	A	A	A	B	A	A	B	B	B	A	A	B	A	B	A	B	B	B	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	B	A	B	B	B	A	A	A	B	A	A	A	B	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	A	A	A	B	B	B	A	B	A	B	A	B	B	B	A	A	A	B	A	B	B	B	A	B	B	B	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	B	A	B	B	B	A	A	B	-	A	B	A	A	A	A	B	A	A	B	B	B	A	B	A	B	B	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
MSAT1.13	B	B	B	A	B	A	A	A	B	A	A	B	B	B	A	B	A	B	A	A	A	A	A	B	A	B	B	-	B	A	A	B	B	B	B	A	B	A	B	A	A	A	A	B	A	A	B	B	B	A	A	B	A	B	A	B	B	B	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	-	A	B	B	B	A	B	B	B	A	A	A	B	-	A	A	B	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	A	A	A	A	B	B	A	B	A	B	A	B	B	B	A	A	A	B	A	B	B	B	A	B	B	B	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	B	A	B	B	B	A	A	A	A	A	B	A	A	A	A	-	A	A	B	B	B	A	B	B	B	B	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g68820-5	B	B	B	A	B	A	A	A	B	A	A	B	B	B	A	B	A	B	A	A	A	A	A	B	A	B	B	B	B	A	A	B	B	B	B	A	B	A	B	A	A	A	A	B	A	A	B	B	B	A	A	B	A	B	A	B	B	B	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	B	A	B	B	B	A	A	A	B	A	A	A	B	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	A	A	A	A	B	B	A	B	A	B	A	B	B	B	A	A	A	B	A	B	B	B	A	B	B	B	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	B	A	B	B	B	A	A	A	-	A	B	A	A	A	A	B	B	A	B	B	B	A	B	B	B	B	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g69530-2	B	B	B	A	B	A	A	A	B	A	A	B	B	B	A	-	A	B	A	A	A	A	A	B	A	B	B	B	B	B	A	B	B	B	B	A	B	A	B	A	A	A	A	B	A	A	B	B	B	A	A	B	A	B	A	B	B	B	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	B	A	B	B	B	A	A	A	B	A	A	A	B	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	A	A	A	A	B	B	A	B	A	B	A	B	B	B	A	A	A	B	A	B	B	B	A	B	B	B	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	B	A	B	B	B	A	A	A	A	A	B	A	A	A	A	B	B	A	B	B	B	A	B	B	B	B	B	B	A	B	A	B	A	A	B	B	B	B	A	B	A	B	B	B
At1g69730-8	B	B	B	A	B	A	A	A	B	A	A	B	B	B	A	B	A	B	A	A	A	A	A	B	A	B	B	B	B	B	A	B	B	B	B	A	B	A	B	A	A	A	A	B	A	A	B	B	B	A	A	B	A	B	A	B	B	B	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	B	A	B	B	B	A	A	A	B	A	A	A	B	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	A	A	A	A	B	B	A	B	A	B	A	B	B	B	A	A	A	B	A	B	B	B	A	B	B	B	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	B	A	B	B	B	A	A	A	A	A	B	A	A	A	A	B	B	A	B	B	B	A	B	B	B	B	B	B	A	B	A	B	A	A	B	B	B	B	A	B	B	B	B	B
At1g69890-2	B	B	B	A	B	A	A	A	B	A	A	A	B	B	A	B	A	B	A	A	A	A	A	A	A	B	B	A	B	B	A	B	B	B	B	A	A	A	B	A	A	A	B	B	A	A	B	B	B	A	A	B	A	B	A	B	B	B	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	B	A	B	B	B	A	A	A	B	A	A	A	B	A	B	B	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	A	A	B	A	B	B	A	B	A	B	A	B	B	B	A	A	A	B	A	B	B	B	A	B	B	B	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	B	A	B	B	B	A	A	A	-	A	B	A	A	A	A	B	B	A	B	A	B	A	B	B	B	B	B	B	A	B	A	B	A	A	B	B	B	B	A	B	B	B	B	B
At1g70290-10	B	B	B	A	B	A	A	A	B	A	A	A	B	B	A	B	A	B	A	A	A	A	A	A	A	B	B	A	B	B	A	B	B	A	B	B	A	A	B	A	A	A	B	B	A	A	B	B	B	A	A	B	A	B	B	B	B	B	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	B	A	B	B	B	A	A	A	B	A	A	A	B	A	A	A	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	A	A	B	A	B	B	A	B	A	B	A	B	B	B	A	A	A	B	A	B	B	B	A	B	B	B	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	B	A	B	B	B	A	A	A	-	A	B	A	A	A	A	B	B	A	B	A	B	A	B	B	B	B	B	B	A	B	A	B	A	A	B	B	B	B	A	B	B	B	B	B
At1g70770-11	B	B	B	A	A	A	A	A	B	A	A	A	B	B	A	B	A	B	A	A	A	B	A	A	A	B	B	A	B	B	A	B	B	A	B	B	A	A	B	A	A	A	B	B	A	B	B	B	B	A	A	B	A	B	B	B	B	B	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	B	A	B	B	A	A	A	A	B	B	A	A	B	A	A	A	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	A	A	B	A	B	B	A	B	A	B	A	B	B	B	A	A	A	B	A	B	B	B	B	B	B	B	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	B	A	B	B	B	A	A	A	-	A	B	A	A	B	A	B	B	A	B	A	B	B	B	B	B	B	B	B	A	A	B	B	A	A	B	B	B	B	A	B	B	B	B	B
At1g71040-4	B	B	B	A	A	A	A	A	B	A	A	A	B	B	A	B	A	B	A	A	A	B	A	A	A	B	B	A	B	B	A	B	B	A	B	B	A	A	B	A	A	A	B	B	A	B	B	B	B	A	A	B	A	B	B	B	B	B	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	B	A	B	B	A	A	A	A	B	B	A	A	B	A	A	A	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	A	A	B	A	B	B	A	B	A	B	A	B	B	B	A	A	A	B	A	B	B	B	B	B	B	B	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	B	A	B	B	B	A	A	A	A	A	B	A	A	B	A	A	B	A	B	A	B	B	B	B	B	B	B	B	A	A	B	B	A	A	B	B	B	B	A	B	B	B	B	B
At1g71500-1	B	B	B	A	A	A	A	A	B	A	A	A	B	B	A	B	A	B	A	A	A	B	A	A	A	B	B	A	B	B	B	B	B	A	B	B	A	A	B	A	A	A	B	B	A	B	B	B	B	A	A	B	A	B	B	B	B	B	A	B	B	B	A	A	B	A	A	B	A	B	A	A	B	B	B	B	A	A	B	A	A	B	B	B	A	B	B	A	A	A	A	B	B	A	A	B	A	A	A	A	A	A	A	B	B	A	B	B	B	B	A	A	A	A	A	B	B	A	A	B	A	A	A	B	A	B	B	A	B	A	B	A	B	B	B	A	A	A	B	A	B	B	B	B	B	B	B	B	A	A	B	B	B	B	A	A	B	A	A	B	B	A	A	B	B	B	A	B	A	B	B	B	A	A	A	-	A	B	A	A	B	A	A	B	A	B	A	B	B	B	B	B	B	B	B	A	A	B	B	A	A	B	B	B	B	A	B	B	B	B	B
